IncidntNum,Category,Descript,Date,X,Y
160614511,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,07/30/2016,-122.415694922134,37.7825851968467
160614511,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,07/30/2016,-122.415694922134,37.7825851968467
160614511,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,07/30/2016,-122.415694922134,37.7825851968467
160614561,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,07/30/2016,-122.388674368529,37.7270446788877
160616153,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,07/31/2016,-122.424688703591,37.7853339640306
160616460,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,07/31/2016,-122.430995577182,37.7872796118788
160616874,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,07/31/2016,-122.430604287057,37.76075222187
160617474,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,07/31/2016,-122.429777862839,37.7652405158633
160617474,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,07/31/2016,-122.429777862839,37.7652405158633
160617775,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,07/31/2016,-122.415781281593,37.7588312134679
160617822,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,07/31/2016,-122.408275664977,37.7788598479471
160618018,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/01/2016,-122.387939452192,37.7422600519555
160618165,DRUG/NARCOTIC,TRANSPORTAION OF CONTROLLED SUBSTANCE,08/01/2016,-122.414433155063,37.7846576329256
160618541,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/01/2016,-122.411359138357,37.7764944808779
160618563,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/01/2016,-122.415508242782,37.7816542806076
160619210,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/01/2016,-122.413609328985,37.784696907904
160619210,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/01/2016,-122.413609328985,37.784696907904
160619210,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/01/2016,-122.413609328985,37.784696907904
160620370,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/01/2016,-122.413980520967,37.7755687325824
160620370,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/01/2016,-122.413980520967,37.7755687325824
160620847,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,08/01/2016,-122.414233849038,37.7540986882068
160620847,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/01/2016,-122.414233849038,37.7540986882068
160621259,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/02/2016,-122.414317857881,37.7799444052046
160622241,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/02/2016,-122.414714295579,37.7762310404758
160622514,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/02/2016,-122.419814593811,37.7658427213372
160622984,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/02/2016,-122.415533007999,37.7821372997842
160622984,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,08/02/2016,-122.415533007999,37.7821372997842
160623001,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/02/2016,-122.416185338744,37.771411026194
160623001,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/02/2016,-122.416185338744,37.771411026194
160623001,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/02/2016,-122.416185338744,37.771411026194
160623829,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/02/2016,-122.404858516174,37.7872026250974
160623829,DRUG/NARCOTIC,TRANSPORTAION OF CONTROLLED SUBSTANCE,08/02/2016,-122.404858516174,37.7872026250974
160624071,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/02/2016,-122.427400263419,37.7820565475813
160624300,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/03/2016,-122.414317857881,37.7799444052046
160624300,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/03/2016,-122.414317857881,37.7799444052046
160625029,PROSTITUTION,ENGAGING IN LEWD CONDUCT - PROSTITUTION RELATED,08/03/2016,-122.418480564808,37.775898446204
160625740,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/03/2016,-122.422595167172,37.7908192261207
160625740,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/03/2016,-122.422595167172,37.7908192261207
160626180,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/03/2016,-122.413893155951,37.782346520673
160626180,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/03/2016,-122.413893155951,37.782346520673
160626362,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/03/2016,-122.416948565876,37.7804689268479
160626362,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/03/2016,-122.416948565876,37.7804689268479
160626782,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/03/2016,-122.409696355558,37.7817540588712
160626873,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/03/2016,-122.401658145147,37.7718165835839
160627025,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/03/2016,-122.418467747931,37.7879652569797
160627025,DRUG/NARCOTIC,TRANSPORTATION OF HEROIN,08/03/2016,-122.418467747931,37.7879652569797
160627025,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/03/2016,-122.418467747931,37.7879652569797
160627025,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,08/03/2016,-122.418467747931,37.7879652569797
160627047,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/03/2016,-122.414081138014,37.7832767266062
160627699,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,08/04/2016,-122.415858343095,37.7830505366842
160627699,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/04/2016,-122.415858343095,37.7830505366842
160272971,DRUG/NARCOTIC,POSSESSION OF HEROIN,04/02/2016,-122.406166691396,37.7789434105098
160628506,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/04/2016,-122.403404791479,37.775420706711
160628807,DRUG/NARCOTIC,SALE OF HEROIN,08/04/2016,-122.415508242782,37.7816542806076
160628807,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/04/2016,-122.415508242782,37.7816542806076
160629184,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/04/2016,-122.389588134185,37.7276265553903
160629203,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/04/2016,-122.405427162783,37.7712969876277
160629623,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,POSSESSION OF METHADONE FOR SALES,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/04/2016,-122.40877066526,37.7801357011746
160629623,DRUG/NARCOTIC,TRANSPORTAION OF CONTROLLED SUBSTANCE,08/04/2016,-122.40877066526,37.7801357011746
160629736,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/04/2016,-122.410928353347,37.7836778741124
160629736,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/04/2016,-122.410928353347,37.7836778741124
160630078,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/05/2016,-122.426384450806,37.764643937262
160630084,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/05/2016,-122.408368579345,37.7807784253732
160630084,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/05/2016,-122.408368579345,37.7807784253732
160630799,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/05/2016,-122.407433074569,37.7961566007324
160630799,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/05/2016,-122.407433074569,37.7961566007324
160630852,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/05/2016,-122.390331076771,37.7440462461069
160631173,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/05/2016,-122.386800717671,37.7259869217106
160631640,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/05/2016,-122.477766056728,37.7728606760218
160631640,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,08/05/2016,-122.477766056728,37.7728606760218
160632698,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/06/2016,-122.389898139551,37.7748981937461
160632717,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/06/2016,-122.415508242782,37.7816542806076
160632814,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/06/2016,-122.402742650098,37.7783990943747
160632842,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/06/2016,-122.405087523335,37.7981219270604
160632905,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/06/2016,-122.405911236484,37.7880756774805
160633298,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/06/2016,-122.438303387855,37.8036341301778
160633323,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/06/2016,-122.392237353343,37.7785204661785
160633436,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/06/2016,-122.466562572075,37.7818654648663
160633458,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/06/2016,-122.418486296575,37.7634954373144
160633458,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/06/2016,-122.418486296575,37.7634954373144
160633981,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/06/2016,-122.429567892224,37.7620293003384
160634525,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/06/2016,-122.420021471047,37.7872807076108
160634525,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/06/2016,-122.420021471047,37.7872807076108
160634616,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/06/2016,-122.452706340322,37.7692156705894
160634616,DRUG/NARCOTIC,SALE OF MARIJUANA,08/06/2016,-122.452706340322,37.7692156705894
160461895,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,06/06/2016,-122.418382008607,37.7832583770949
160461895,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,06/06/2016,-122.418382008607,37.7832583770949
160635761,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/07/2016,-122.392791275294,37.7256051449087
160635761,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.392791275294,37.7256051449087
160635915,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/07/2016,-122.387714321434,37.7265698157203
160635915,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/07/2016,-122.387714321434,37.7265698157203
160635915,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.387714321434,37.7265698157203
160635959,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC,08/07/2016,-122.413509818711,37.7517329980946
160635959,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/07/2016,-122.413509818711,37.7517329980946
160635959,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/07/2016,-122.413509818711,37.7517329980946
160635959,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.413509818711,37.7517329980946
160636543,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/07/2016,-122.435773846395,37.7624591846215
160636543,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.435773846395,37.7624591846215
160636565,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/07/2016,-122.453512911126,37.7686969786551
160636565,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/07/2016,-122.453512911126,37.7686969786551
160636769,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/07/2016,-122.416650482064,37.8081660533563
160636775,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/07/2016,-122.415921585459,37.7596123168685
160636775,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.415921585459,37.7596123168685
160636816,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.510036841034,37.7732570409944
160637660,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/07/2016,-122.432880595215,37.7838255788976
160638044,DRUG/NARCOTIC,POSSESSION OF COCAINE,08/08/2016,-122.421886357981,37.7649178909424
160638301,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/08/2016,-122.391090325597,37.7369085657287
160640180,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/08/2016,-122.411626152299,37.7785895740312
160640209,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/08/2016,-122.397032436528,37.7878246694374
160640481,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/09/2016,-122.406539115148,37.7564864109309
160640588,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/09/2016,-122.417367329727,37.7828626236813
160641495,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/09/2016,-122.390346724675,37.7345993533477
160641627,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,08/09/2016,-122.418272166422,37.7619029613022
160641627,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/09/2016,-122.418272166422,37.7619029613022
160470783,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,06/09/2016,-122.474308079894,37.7166425332691
160470802,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,06/09/2016,-122.474308079894,37.7166425332691
160642744,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/09/2016,-122.406338412685,37.7530042877223
160642948,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/09/2016,-122.414217804322,37.7832593295025
160642960,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/09/2016,-122.416293820935,37.777493677735
160643071,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/09/2016,-122.501731734538,37.7773842094675
160643269,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/09/2016,-122.419126295342,37.7869849580362
160643407,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/09/2016,-122.408162953857,37.7805345385278
160643407,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/09/2016,-122.408162953857,37.7805345385278
160643485,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/10/2016,-122.420120319204,37.7877570602411
160643485,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,08/10/2016,-122.420120319204,37.7877570602411
160644013,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/10/2016,-122.412597377187,37.7839320277273
160644580,DRUG/NARCOTIC,POSSESSION OF OPIATES FOR SALES,08/10/2016,-122.419814593811,37.7658427213372
160644881,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/10/2016,-122.413869632554,37.7818621883021
160645061,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/10/2016,-122.430995577182,37.7872796118788
160645754,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/10/2016,-122.414714295579,37.7762310404758
160646451,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/11/2016,-122.402423032514,37.7993831220076
160646451,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,08/11/2016,-122.402423032514,37.7993831220076
160646467,DRUG/NARCOTIC,POSSESSION OF COCAINE,08/11/2016,-122.424830541279,37.7985002276043
160476258,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,06/11/2016,-122.407544906452,37.7651192951994
160646768,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/11/2016,-122.415508242782,37.7816542806076
160646934,DRUG/NARCOTIC,POSSESSION OF COCAINE,08/11/2016,-122.419183096362,37.7830998244592
160646934,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/11/2016,-122.419183096362,37.7830998244592
160647415,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/11/2016,-122.414242955907,37.7837240254478
160647829,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,08/11/2016,-122.415467502172,37.7677259930694
160647829,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/11/2016,-122.415467502172,37.7677259930694
160648297,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/11/2016,-122.468580569498,37.7090658367364
160648639,PROSTITUTION,HUMAN TRAFFICKING,08/10/2016,-122.474827215453,37.7175158906268
160648786,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/10/2016,-122.414317857881,37.7799444052046
160648861,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/11/2016,-122.422172980067,37.7851667231765
160648980,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/11/2016,-122.389471535682,37.7340319720999
160648980,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,08/11/2016,-122.389471535682,37.7340319720999
160648996,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/11/2016,-122.419257894814,37.7751462916539
160649392,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/11/2016,-122.416349428183,37.7825569563078
160649740,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/12/2016,-122.416349428183,37.7825569563078
160649831,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/12/2016,-122.415694922134,37.7825851968467
160649831,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/12/2016,-122.415694922134,37.7825851968467
160650004,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/12/2016,-122.403404791479,37.775420706711
160651610,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/12/2016,-122.431289969136,37.7720549755537
160651610,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/12/2016,-122.431289969136,37.7720549755537
160651698,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/12/2016,-122.406429633461,37.8065688614525
160651701,DRUG/NARCOTIC,POSSESSION OF OPIATES FOR SALES,08/12/2016,-122.442764781005,37.7696601882348
160651701,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/12/2016,-122.442764781005,37.7696601882348
160651701,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/12/2016,-122.442764781005,37.7696601882348
160651836,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/12/2016,-122.416708153993,37.7684715664092
160652367,DRUG/NARCOTIC,POSSESSION OF COCAINE,08/13/2016,-122.415721688006,37.7830679886919
160652367,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/13/2016,-122.415721688006,37.7830679886919
160652743,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/13/2016,-122.410699657634,37.7869881885308
160652981,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,08/13/2016,-122.415694922134,37.7825851968467
160653638,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/13/2016,-122.421667086071,37.7828419848131
160653860,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/13/2016,-122.415533007999,37.7821372997842
160653860,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,08/13/2016,-122.415533007999,37.7821372997842
160654012,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/13/2016,-122.415533007999,37.7821372997842
160654012,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,08/13/2016,-122.415533007999,37.7821372997842
160654307,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/13/2016,-122.414862768744,37.7492374030159
160654307,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/13/2016,-122.414862768744,37.7492374030159
160654733,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/13/2016,-122.413869632554,37.7818621883021
160654733,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/13/2016,-122.413869632554,37.7818621883021
160485776,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,06/15/2016,-122.420243933127,37.7808347556477
160655383,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/14/2016,-122.397851618454,37.7294271128794
160656444,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,08/14/2016,-122.391245623019,37.7332252032804
160660332,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/15/2016,-122.39353370026,37.7892558270831
160660605,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/16/2016,-122.427019628488,37.7801921188917
160660605,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,08/16/2016,-122.427019628488,37.7801921188917
160660746,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/16/2016,-122.390521939554,37.7375439838695
160660912,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,08/16/2016,-122.415533007999,37.7821372997842
160660928,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/16/2016,-122.386829203918,37.7401058645682
160660928,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/16/2016,-122.386829203918,37.7401058645682
160661283,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/16/2016,-122.415694922134,37.7825851968467
160662087,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/16/2016,-122.387939452192,37.7422600519555
160662203,DRUG/NARCOTIC,POSSESSION OF HEROIN,08/16/2016,-122.415487220744,37.7756059226244
160662203,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,08/16/2016,-122.415487220744,37.7756059226244
160662203,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/16/2016,-122.415487220744,37.7756059226244
160662617,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/16/2016,-122.407387172098,37.7810688918781
160662811,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/16/2016,-122.414714295579,37.7762310404758
160662811,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/16/2016,-122.414714295579,37.7762310404758
160662918,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/17/2016,-122.411762036037,37.7686919813508
160664306,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/17/2016,-122.474621503489,37.7430951664962
160664306,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,08/17/2016,-122.474621503489,37.7430951664962
160664362,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/17/2016,-122.418090766692,37.7861007451645
160664362,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/17/2016,-122.418090766692,37.7861007451645
160664419,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/17/2016,-122.418382008607,37.7832583770949
160664607,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/17/2016,-122.415694922134,37.7825851968467
160664679,DRUG/NARCOTIC,SALE OF HEROIN,08/17/2016,-122.415127837608,37.7797870676495
160664748,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/17/2016,-122.415694922134,37.7825851968467
160496977,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,06/19/2016,-122.415508242782,37.7816542806076
160667087,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/18/2016,-122.416985118998,37.7824213863608
160667087,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,08/18/2016,-122.416985118998,37.7824213863608
160668308,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/18/2016,-122.433862258402,37.726027299009
160668314,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/18/2016,-122.407693108529,37.7801630691196
160668552,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,08/18/2016,-122.415642487855,37.7788323158792
160669679,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/19/2016,-122.413069926397,37.7820204255866
160671088,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/19/2016,-122.421644478447,37.7429970144076
160671088,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/19/2016,-122.421644478447,37.7429970144076
160671135,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,08/19/2016,-122.397201937993,37.7535351242762
160671226,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,08/19/2016,-122.415127837608,37.7797870676495
160671226,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,08/19/2016,-122.415127837608,37.7797870676495
160671226,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,08/19/2016,-122.415127837608,37.7797870676495
160671630,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,08/19/2016,-122.416220195692,37.7628151579852
160672111,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/19/2016,-122.408953598279,37.783287873572
160672729,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,08/20/2016,-122.410827804095,37.7290590402506
160673147,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,08/20/2016,-122.415508242782,37.7816542806076
160348613,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,04/28/2016,-122.400916029025,37.7854574902997
160505891,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,06/22/2016,-122.419814593811,37.7658427213372
